review_id,listing_id,date,reviewer_id,reviewer_name,review_rating,review_text,sentiment_label,is_review_text_mocked,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,mocked_listing_fields,most_similar_review,similarity_score
332812233,3591698,2018-10-06,7993899,James J.,4,Amazing stay! The host was super responsive and easy to communicate with. Check-in was smooth and the amenities were exactly what we needed. We would definitely book this entire apartment again.,positive,True,Charmant 2 piÃÂ¨ces au coeur de Paris,18093709,2014-07-14,"Paris, Ile-de-France, France",within an hour,0.82,0.0,f,1.0,t,t,Reuilly,Reuilly District,Paris,48.84853,2.38412,Entire apartment,Entire place,4,1.0,"[""Paid parking off premises"", ""Private entrance"", ""Extra pillows and blankets"", ""Heating"", ""TV"", ""Iron""]",90,2,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate,district",Amazing stay! The host was super responsive and easy to communicate with. Check-in was smooth and the amenities were exactly what we needed. We would definitely book this entire apartment again.,1.0
436482970,24793926,2019-04-13,106977484,Ana A.,4,"Wonderful experience. The place felt very cozy for 2 guests. Great location in Bourse, close to everything we needed in Paris.",positive,True,Plein centre Paris avec vue sur les toits,186242887,2018-04-25,"Paris, Ile-de-France, France",within a few hours,0.63,1.0,t,1.0,t,t,Bourse,Bourse District,Paris,48.86674,2.3473,Entire apartment,Entire place,2,1.0,"[""Private entrance"", ""Shampoo"", ""Building staff"", ""Dishes and silverware"", ""Heating"", ""Iron""]",88,4,30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate,district","Exceeded our expectations! The place felt very cozy for 2 guests. Great location in Bourse, close to everything we needed in Paris. Check-in was smooth and the amenities were exactly what we needed.",0.7293
86077459,2971339,2016-07-14,19441539,Carlos D.,3,Reasonable for a short trip. Our superhost was polite but slow to respond a couple of times.,neutral,True,"Romantic Trastevere, Holiday Home",15160907,2014-05-06,"Rome, Lazio, Italy",within an hour,1.0,1.0,t,1.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.88686,12.47722,Entire apartment,Entire place,2,1.0,"[""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Dishes and silverware""]",50,3,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,Reasonable for a short trip. Our superhost was polite but slow to respond a couple of times.,1.0
124147585,14158256,2017-01-01,69325490,Noor F.,5,We had a fantastic time. We would definitely book this entire apartment again. Check-in was smooth and the amenities were exactly what we needed.,positive,True,Typical apartment from Le Marais - Paris Center,40466401,2015-08-04,"Paris, Ile-de-France, France",within an hour,0.78,1.0,f,1.0,t,t,Hotel-de-Ville,Hotel-de-Ville District,Paris,48.86033,2.35351,Entire apartment,Entire place,3,1.0,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron""]",79,3,1124,89.0,9.0,8.0,10.0,10.0,10.0,9.0,t,"host_response_time,host_response_rate,district",We had a fantastic time. We would definitely book this entire apartment again. Check-in was smooth and the amenities were exactly what we needed.,1.0
120276619,1525865,2016-12-09,10526584,Tom R.,1,Below our expectations. The host was difficult to reach when we had issues. We had several issues during our stay that were never resolved. Check-in was confusing and delayed our arrival in Paris.,negative,True,STAY IN THE HEART OF PARIS !,8141517,2013-08-13,"Paris, Ile-de-France, France",within an hour,1.0,0.98,f,2.0,t,t,Opera,Opera District,Paris,48.8793,2.33917,Private room in apartment,Private room,2,1.0,"[""Window guards"", ""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Conditioner"", ""Hot water""]",81,1,1125,91.0,9.0,9.0,9.0,9.0,9.0,8.0,t,district,Below our expectations. Check-in was confusing and delayed our arrival in Paris. We had several issues during our stay that were never resolved. The host was difficult to reach when we had issues.,1.0
704662984,22674534,2020-10-28,65201310,Diego S.,3,An average experience. Our superhost was polite but slow to respond a couple of times.,neutral,True,Departamento completo excelente ubicacion. Nuevo!,167084760,2018-01-10,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,t,1.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.42227,-99.14599,Entire apartment,Entire place,3,1.0,"[""Garden or backyard"", ""TV"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Paid parking off premises""]",520,2,1125,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,district,An average experience. Our superhost was polite but slow to respond a couple of times.,1.0
103087446,5926854,2016-09-20,77897549,Nina S.,4,"Couldn't have asked for more. We would definitely book this entire apartment again. Great location in Greenwich Village, close to everything we needed in New York.",positive,True,Modern Studio Loft in Downtown NYC,557157,2011-05-04,"New York, New York, United States",within a day,0.9,0.82,f,1.0,t,t,Greenwich Village,Manhattan,New York,40.73137,-73.99208,Entire apartment,Entire place,3,2.0,"[""Smoke alarm"", ""Essentials"", ""Washer"", ""TV"", ""Dryer"", ""Shampoo""]",179,30,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate,host_acceptance_rate,bedrooms","Couldn't have asked for more. The private room in apartment was spotless and exactly as described. Great location in East Village, close to everything we needed in New York. Check-in was smooth and the amenities were exactly what we needed.",0.5799
584095438,849603,2019-12-29,91777276,Aylin K.,5,Exceeded our expectations! The host was super responsive and easy to communicate with. The place felt very cozy for 2 guests.,positive,True,Spacious Crown Heights Apartment,4435623,2012-12-18,"Johannesburg, Gauteng, South Africa",within a day,0.6,0.8,f,1.0,t,t,Crown Heights,Brooklyn,New York,40.67525,-73.9486,Entire apartment,Entire place,2,1.0,"[""Oven"", ""Stove"", ""Iron"", ""Hangers"", ""Essentials"", ""Dishes and silverware""]",80,3,29,88.0,9.0,9.0,9.0,9.0,9.0,9.0,f,,Exceeded our expectations! The host was super responsive and easy to communicate with. The place felt very cozy for 2 guests.,1.0
660999118,34315031,2020-09-06,26119701,Julia A.,4,Perfect for our trip. The place felt very cozy for 2 guests. Our superhost was super responsive and easy to communicate with.,positive,True,Charming and cosy flat in Paris,54628495,2016-01-14,"Paris, Ile-de-France, France",within a few hours,1.0,0.89,t,1.0,t,t,Menilmontant,Menilmontant District,Paris,48.86377,2.40071,Entire apartment,Entire place,2,1.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi""]",37,15,100,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,district,Perfect for our trip. Our superhost was super responsive and easy to communicate with. The place felt very cozy for 1 guests.,1.0
340585967,8839812,2018-10-24,6239498,Nina R.,3,"It was okay for the price. Our superhost was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",neutral,True,Cosy nest in the heart of Montmartre,74266499,2016-05-27,FR,within an hour,1.0,0.56,t,18.0,t,f,Buttes-Montmartre,Buttes-Montmartre District,Paris,48.89019,2.34108,Entire apartment,Entire place,2,1.0,"[""Patio or balcony"", ""Essentials"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]",95,7,120,91.0,10.0,10.0,9.0,9.0,10.0,9.0,f,district,"It was okay for the price. Some things could be improved, like cleanliness in the entire apartment. The host was polite but slow to respond a couple of times.",0.9472
171371899,4991319,2017-07-17,119833712,David F.,4,Perfect for our trip. The private room in apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed.,positive,True,My home your home(private bathroom),25733709,2015-01-07,"Rome, Lazio, Italy",within an hour,0.74,1.0,f,1.0,t,t,VII San Giovanni/Cinecitta,VII San Giovanni/Cinecitta District,Rome,41.87972,12.51324,Private room in apartment,Private room,3,1.0,"[""Elevator"", ""Shampoo"", ""TV"", ""Wifi"", ""Essentials"", ""Long term stays allowed""]",20,2,60,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate,district",Perfect for our trip. Check-in was smooth and the amenities were exactly what we needed. The entire apartment was spotless and exactly as described.,0.9144
344217214,16051684,2018-11-03,222694770,Sofia T.,3,"Nothing special, but fine. The host was polite but slow to respond a couple of times. Location in Ward 4 was convenient enough.",neutral,True,Table Mountain Room-sea views: Beachfront Sunsets,59557431,2016-02-20,ZA,within a few hours,0.53,0.86,f,4.0,t,f,Ward 4,Ward 4 District,Cape Town,-33.85253,18.49097,Private room in house,Private room,2,1.0,"[""Hair dryer"", ""Lockbox"", ""Hot water"", ""Heating"", ""Wifi"", ""Hangers""]",780,3,180,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district","Nothing special, but fine. The host was polite but slow to respond a couple of times.",0.8471
720419138,28718993,2021-01-01,25292138,Diego J.,3,An average experience. The entire apartment was fine but a little smaller than expected.,neutral,True,Apartamento com duas suÃÂ­tes proximo Riocentro 1307,89566669,2016-08-12,"Centro, State of Rio de Janeiro, Brazil",within an hour,1.0,1.0,t,4.0,t,t,Camorim,Camorim District,Rio de Janeiro,-22.9763,-43.41524,Entire apartment,Entire place,4,2.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""Gym"", ""Essentials"", ""Luggage dropoff allowed"", ""Hangers""]",320,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t,district,An average experience. The entire apartment was fine but a little smaller than expected.,1.0
149434159,18053043,2017-05-04,20163230,Julia J.,5,Loved every minute of it. We would definitely book this entire apartment again. The place felt very cozy for 1 guests.,positive,True,Charmant studio en plein coeur de Paris 5e,47687073,2015-10-29,"Paris, Ile-de-France, France",within an hour,0.63,0.72,f,1.0,t,f,Pantheon,Pantheon District,Paris,48.84911,2.35341,Entire apartment,Entire place,1,1.0,"[""Shampoo"", ""First aid kit"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer""]",90,6,30,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate,host_acceptance_rate,district,bedrooms",Loved every minute of it. We would definitely book this entire apartment again. The place felt very cozy for 2 guests.,1.0
499468696,32678719,2019-07-31,89797300,Elena P.,3,Decent stay overall. The room in hotel was fine but a little smaller than expected.,neutral,True,Enjoy great views of the City with FREE PARKING!,244361589,2019-02-20,"New York, New York, United States",within an hour,0.59,1.0,f,11.0,t,t,Theater District,Manhattan,New York,40.75876,-73.98846,Room in hotel,Hotel room,2,1.0,"[""Building staff"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Outlet covers"", ""Bathtub""]",77,1,1125,85.0,8.0,8.0,8.0,8.0,9.0,8.0,t,,Decent stay overall. The private room in apartment was fine but a little smaller than expected.,0.7964
719729044,17715920,2020-12-30,73131331,Aylin J.,3,It was okay for the price. Location in Cuauhtemoc was convenient enough. Our superhost was polite but slow to respond a couple of times.,neutral,True,Light-Filled Gem in La Condesa,2549232,2012-06-04,"Naucalpan, State of Mexico, Mexico",within an hour,1.0,1.0,t,1.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.41058,-99.1683,Entire apartment,Entire place,4,2.0,"[""Heating"", ""TV"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Bathroom essentials"", ""Hair dryer""]",797,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,0.8398
88818263,7774182,2016-07-25,77090421,Tom G.,3,It was okay for the price. The private room in apartment was fine but a little smaller than expected.,neutral,True,#1 Family House 7min to Manhattan Up To 7 Guest,40895328,2015-08-08,"New York, New York, United States",within an hour,1.0,0.93,t,2.0,t,t,Astoria,Queens,New York,40.75743,-73.92366,Private room in apartment,Private room,7,2.0,"[""Refrigerator"", ""Single level home"", ""Microwave"", ""Baby bath"", ""Air conditioning"", ""Free street parking""]",99,30,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,,It was okay for the price. The private room in house was fine but a little smaller than expected.,0.8847
471197549,29115159,2019-06-17,173616049,Ana B.,5,"Couldn't have asked for more. The entire apartment was spotless and exactly as described. The host was super responsive and easy to communicate with. Great location in I Centro Storico, close to everything we needed in Rome.",positive,True,Big Triumph Apartment,86452706,2016-07-28,"Rome, Lazio, Italy",within a few hours,1.0,1.0,f,19.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.9113,12.44952,Entire apartment,Entire place,9,3.0,"[""Washer"", ""Cooking basics"", ""Hangers"", ""Patio or balcony"", ""Stove"", ""Dishwasher""]",142,3,1125,80.0,9.0,9.0,9.0,9.0,9.0,9.0,t,district,"Perfect for our trip. Great location in I Centro Storico, close to everything we needed in Rome. The entire apartment was spotless and exactly as described. The host was super responsive and easy to communicate with.",0.815
365668807,21155273,2019-01-01,206031932,Julia M.,4,Amazing stay! The host was super responsive and easy to communicate with. The entire condominium was spotless and exactly as described. We would definitely book this entire condominium again.,positive,True,#306 Amazing Apt with Balcony! 2br/2ba  Downtown,90850835,2016-08-19,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,f,12.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.42901,-99.13477,Entire condominium,Entire place,8,2.0,"[""TV"", ""Dedicated workspace"", ""Dryer"", ""Pack \u2019n Play/travel crib"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",1400,1,365,94.0,10.0,9.0,10.0,10.0,10.0,10.0,t,district,Loved every minute of it. The entire condominium was spotless and exactly as described. We would definitely book this entire condominium again.,0.7316
13404635,1271074,2014-05-27,271219,James A.,3,Decent stay overall. It served its purpose for our stay in Rome.,neutral,True,Aisa 168,1376239,2011-11-06,"Rome, Lazio, Italy",within a few hours,0.92,1.0,f,5.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.89544,12.50425,Entire apartment,Entire place,8,3.0,"[""Crib"", ""Dishes and silverware"", ""Oven"", ""Shampoo"", ""Washer"", ""TV""]",150,2,1125,92.0,10.0,10.0,10.0,10.0,9.0,9.0,t,"host_response_time,host_response_rate,district",Decent stay overall. It served its purpose for our stay in Rome.,1.0
145403812,7702459,2017-04-18,5671295,Nina G.,5,Amazing stay! Check-in was smooth and the amenities were exactly what we needed. The place felt very cozy for 4 guests. The entire apartment was spotless and exactly as described.,positive,True,Your Home @ ROME near TRASTEVERE,40460298,2015-08-04,"Rome, Lazio, Italy",within a few hours,1.0,1.0,t,1.0,t,t,XI Arvalia/Portuense,XI Arvalia/Portuense District,Rome,41.86958,12.46842,Entire apartment,Entire place,4,1.0,"[""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher""]",65,2,30,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,district,Amazing stay! The place felt very cozy for 6 guests. Check-in was smooth and the amenities were exactly what we needed. The entire apartment was spotless and exactly as described.,1.0
564647146,12805100,2019-11-16,150451142,Priya R.,3,An average experience. It served its purpose for our stay in Paris.,neutral,True,COOL! A hotel (house) just for you,59915865,2016-02-22,"Paris, Ile-de-France, France",within a few hours,0.95,0.85,f,24.0,t,t,Pantheon,Pantheon District,Paris,48.84568,2.35004,Entire townhouse,Entire place,16,4.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm""]",450,1,1125,90.0,9.0,9.0,10.0,9.0,10.0,9.0,f,district,An average experience. It served its purpose for our stay in Paris.,1.0
356242479,15421244,2018-12-07,109028157,Tom V.,5,Highly recommend this place! Check-in was smooth and the amenities were exactly what we needed. We would definitely book this entire apartment again.,positive,True,La Casa in Brooklyn: Stylish Apt. with Patio,98828133,2016-10-08,"Brooklyn, New York, United States",within a few hours,1.0,0.81,t,1.0,t,t,Crown Heights,Brooklyn,New York,40.67096,-73.94896,Entire apartment,Entire place,4,1.0,"[""Babysitter recommendations"", ""Refrigerator"", ""Single level home"", ""Shampoo"", ""High chair"", ""Pack \u2019n Play/travel crib""]",120,30,180,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,,Highly recommend this place! Check-in was smooth and the amenities were exactly what we needed. We would definitely book this private room in apartment again.,0.9037
62910534,9699322,2016-02-18,52022518,Camille E.,3,Decent stay overall. The entire apartment was fine but a little smaller than expected.,neutral,True,Beach Front Apt in Beautiful Bronte,50087628,2015-11-29,"Sydney, New South Wales, Australia",within an hour,0.81,0.94,f,1.0,t,t,Waverley,Waverley District,Sydney,-33.90333,151.26754,Entire apartment,Entire place,2,1.0,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Kitchen"", ""Wifi"", ""TV""]",264,1,1125,93.0,10.0,9.0,10.0,9.0,10.0,9.0,f,"host_response_time,host_response_rate,host_acceptance_rate,district",Decent stay overall. The entire apartment was fine but a little smaller than expected.,1.0
266786796,22428705,2018-05-20,166175518,Wei F.,5,"Loved every minute of it. Great location in Cuauhtemoc, close to everything we needed in Mexico City. The place felt very cozy for 6 guests.",positive,True,City's Historic Center spacious apartment wtapanco,20229575,2014-08-18,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,t,4.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.43179,-99.13944,Entire apartment,Entire place,6,2.0,"[""TV"", ""Dedicated workspace"", ""Dryer"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Shampoo""]",1500,1,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,"Highly recommend this place! Great location in Cuauhtemoc, close to everything we needed in Mexico City. The entire apartment was spotless and exactly as described. The place felt very cozy for 2 guests.",0.7279
49091095,417685,2015-10-01,26237414,David F.,5,"Loved every minute of it. The host was super responsive and easy to communicate with. The place felt very cozy for 6 guests. Great location in Park Slope, close to everything we needed in New York.",positive,True,Bright and Quiet 2 BR in Park Slope,119588,2010-05-06,"New York, United States",within an hour,1.0,0.78,f,2.0,t,t,Park Slope,Brooklyn,New York,40.66626,-73.97933,Entire apartment,Entire place,6,2.0,"[""Refrigerator"", ""Microwave"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Free street parking"", ""Kitchen""]",118,2,21,92.0,10.0,10.0,10.0,10.0,10.0,10.0,f,,"Perfect for our trip. Great location in Park Slope, close to everything we needed in New York. The host was super responsive and easy to communicate with.",0.7943
256592857,20098151,2018-04-23,7129598,Tom L.,5,Amazing stay! The entire apartment was spotless and exactly as described. We would definitely book this entire apartment again.,positive,True,St Germain - Quartier Latin 5: cosy apt. for 2,50978178,2015-12-10,FR,within a few hours,0.73,0.94,f,155.0,t,t,Luxembourg,Luxembourg District,Paris,48.8511,2.34284,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer""]",73,1,1125,86.0,10.0,10.0,10.0,9.0,10.0,9.0,f,"district,bedrooms",Amazing stay! We would definitely book this entire apartment again. The entire apartment was spotless and exactly as described.,1.0
350842986,21473314,2018-11-20,202737133,Marie P.,3,"Decent stay overall. Location in Kips Bay was convenient enough. Some things could be improved, like cleanliness in the private room in apartment.",neutral,True,Cozy Room in the Heart of NYC,31154454,2015-04-13,"New York, New York, United States",within an hour,0.9,0.78,f,1.0,t,t,Kips Bay,Manhattan,New York,40.74269,-73.98192,Private room in apartment,Private room,2,1.0,"[""Lockbox"", ""Hair dryer"", ""Stove"", ""Iron"", ""Essentials"", ""Smoke alarm""]",35,30,200,85.0,9.0,8.0,9.0,9.0,9.0,8.0,f,"host_response_time,host_response_rate","Decent stay overall. Some things could be improved, like cleanliness in the private room in apartment.",0.6682
38914938,7157582,2015-07-19,19153043,Carlos A.,5,Loved every minute of it. Check-in was smooth and the amenities were exactly what we needed. The place felt very cozy for 4 guests.,positive,True,Best place to visit Paris on foot,37483609,2015-07-04,"Paris, Ile-de-France, France",a few days or more,0.85,0.75,f,1.0,t,f,Louvre,Louvre District,Paris,48.85939,2.34595,Entire apartment,Entire place,4,1.0,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm""]",150,1,1125,73.0,9.0,7.0,9.0,7.0,9.0,7.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district",Loved every minute of it. The place felt very cozy for 2 guests. Check-in was smooth and the amenities were exactly what we needed.,1.0
9733918,599575,2014-01-07,4186449,Grace V.,3,"Nothing special, but fine. It served its purpose for our stay in Paris. The entire apartment was fine but a little smaller than expected.",neutral,True,A lovely parisian flat @ Montmartre,2633813,2012-06-14,"Paris, Ile-de-France, France",within an hour,0.8,0.75,f,1.0,t,t,Enclos-St-Laurent,Enclos-St-Laurent District,Paris,48.87598,2.34952,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer""]",72,5,15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district","Nothing special, but fine. It served its purpose for our stay in Paris. The entire apartment was fine but a little smaller than expected.",1.0
133554595,15675374,2017-02-23,15353677,Fatima W.,1,Below our expectations. The private room in apartment was not as clean as the photos suggested. The location in II Parioli/Nomentano was noisier than expected.,negative,True,BRIDGE OF MUSIC ROOM - 10 minutes from the center,17973755,2014-07-11,"Rome, Lazio, Italy",within an hour,1.0,1.0,t,1.0,t,t,II Parioli/Nomentano,II Parioli/Nomentano District,Rome,41.92769,12.46225,Private room in apartment,Private room,2,1.0,"[""Lock on bedroom door"", ""Shampoo"", ""Washer"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Host greets you""]",46,2,5,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,district,Below our expectations. The location in II Parioli/Nomentano was noisier than expected. The private room in apartment was not as clean as the photos suggested. Check-in was confusing and delayed our arrival in Rome.,0.905
69668483,1441434,2016-04-12,25979774,Camille F.,5,Amazing stay! We would definitely book this entire apartment again. The entire apartment was spotless and exactly as described.,positive,True,For foreign business guest+spa+jacuzzi,7740056,2013-07-26,"Mexico City, Mexico City, Mexico",within a day,0.84,1.0,t,2.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.42797,-99.16129,Entire apartment,Entire place,2,1.0,"[""Conditioner"", ""Garden or backyard"", ""TV"", ""Dryer"", ""Extra pillows and blankets"", ""Body soap""]",1150,3,99,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate,district",Amazing stay! The entire apartment was spotless and exactly as described. We would definitely book this entire apartment again.,1.0
263019577,3265015,2018-05-11,187814919,Julia R.,1,We had a rough experience. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved. The location in Willoughby was noisier than expected.,negative,True,Private Room in Elegant Design Home with Back Deck,4519063,2012-12-29,"Willoughby, New South Wales, Australia",within an hour,1.0,1.0,t,1.0,t,t,Willoughby,Willoughby District,Sydney,-33.7997,151.20127,Private room in house,Private room,2,1.0,"[""Washer"", ""Free parking on premises"", ""Iron"", ""Smoke alarm"", ""Full kitchen"", ""Garden or backyard""]",75,1,21,99.0,10.0,9.7,9.2,9.2,10.0,9.6,f,"district,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value",We had a rough experience. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,0.7218
180385203,212853,2017-08-10,48563506,Marie V.,3,Decent stay overall. It served its purpose for our stay in Paris.,neutral,True,Wonderful 1-bedroom with view in the Ã¢ÂÂ¤ MONTMARTRE,1097498,2011-09-01,"Paris, Ile-de-France, France",within a few hours,0.6,1.0,t,1.0,t,t,Buttes-Montmartre,Buttes-Montmartre District,Paris,48.88462,2.33844,Entire apartment,Entire place,2,1.0,"[""Sound system"", ""Patio or balcony"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers""]",155,4,90,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t,"host_response_time,host_response_rate,district",Decent stay overall. It served its purpose for our stay in Paris.,1.0
222546997,3429640,2017-12-30,6649645,Fatima R.,2,We had a rough experience. The location in Beyoglu was noisier than expected. Our superhost was difficult to reach when we had issues.,negative,True,Spacious 3 bdr duplex apt in centre of Istanbul,17285567,2014-06-26,"Istanbul, Istanbul, Turkey",within an hour,1.0,1.0,t,7.0,t,t,Beyoglu,Beyoglu District,Istanbul,41.03129,28.98216,Entire apartment,Entire place,7,3.0,"[""Elevator"", ""Cable TV"", ""Crib"", ""Washer"", ""Long term stays allowed"", ""Host greets you""]",268,3,1125,94.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,Below our expectations. The location in Beyoglu was noisier than expected. The host was difficult to reach when we had issues.,0.7636
509159428,27311011,2019-08-14,192869269,Kenji D.,2,We had a rough experience. The host was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in Paris. The location in Pantheon was noisier than expected.,negative,True,Spacious appartment facing Jardin des Plantes,18011779,2014-07-12,"Paris, Ile-de-France, France",within a few hours,0.91,0.9,f,1.0,t,t,Pantheon,Pantheon District,Paris,48.84209,2.36253,Entire apartment,Entire place,6,3.0,"[""Shampoo"", ""Patio or balcony"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer""]",179,1,1125,89.0,10.0,8.0,10.0,10.0,10.0,9.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district",Below our expectations. Check-in was confusing and delayed our arrival in Paris. The location in Pantheon was noisier than expected. Our superhost was difficult to reach when we had issues.,0.8339
718233964,36592207,2020-12-26,79596427,Tom F.,1,Would not recommend. Check-in was confusing and delayed our arrival in Paris. The location in Opera was noisier than expected.,negative,True,Grands Magasins - Opera 32: cosy apt. for 2,50978178,2015-12-10,FR,within a few hours,0.73,0.94,f,155.0,t,t,Opera,Opera District,Paris,48.87468,2.34103,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials""]",73,1,1125,86.0,10.0,10.0,9.0,9.0,10.0,9.0,f,"district,bedrooms",Below our expectations. Check-in was confusing and delayed our arrival in Paris. The location in Opera was noisier than expected. We had several issues during our stay that were never resolved.,0.8397
150342850,225926,2017-05-07,65628618,Sofia R.,1,Disappointing stay. Our superhost was difficult to reach when we had issues. The location in Clinton Hill was noisier than expected.,negative,True,Ã¢ââ Ã¢â¢âº Ã¢ââ SOLOWIHE HOUSEÃ¢ââ ERHART ROOM,1177497,2011-09-18,"New York, New York, United States",within an hour,0.98,0.73,t,10.0,t,t,Clinton Hill,Brooklyn,New York,40.68999,-73.96711,Private room in house,Private room,2,1.0,"[""Babysitter recommendations"", ""Breakfast"", ""Refrigerator"", ""Shampoo"", ""Pack \u2019n Play/travel crib"", ""Air conditioning""]",239,1,29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,,Disappointing stay. The location in Murray Hill was noisier than expected. The host was difficult to reach when we had issues. The private room in apartment was not as clean as the photos suggested.,0.5501
538452791,30063299,2019-09-29,288456685,Priya F.,4,Highly recommend this place! Our superhost was super responsive and easy to communicate with. The place felt very cozy for 4 guests. We would definitely book this entire loft again.,positive,True,Loft minimalista impecable. En pleno Centro Historico.,126106513,2017-04-16,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,t,18.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.44013,-99.13522,Entire loft,Entire place,4,1.0,"[""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Elevator"", ""Bathroom essentials"", ""Hair dryer""]",683,1,190,96.0,9.7,9.7,9.2,9.7,9.3,9.2,t,"district,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value",Highly recommend this place! Our superhost was super responsive and easy to communicate with. The place felt very cozy for 2 guests. We would definitely book this entire loft again.,1.0
